0.904762,0.516049,0.502564,0.432000,0.386111,0.408696,0.384848,0.368254
0.913580,0.574359,0.440000,0.391667,0.411594,0.378788,0.336508,0.343333
0.907692,0.514667,0.394444,0.402899,0.378788,0.339683,0.313333,0.322807
0.880000,0.427778,0.417391,0.369697,0.349206,0.310000,0.312281,0.311111
0.838889,0.518841,0.384848,0.320635,0.306667,0.298246,0.322222,0.282353
0.857971,0.475758,0.355556,0.290000,0.270175,0.285185,0.286275,0.266667
0.824242,0.425397,0.320000,0.291228,0.285185,0.278431,0.304167,0.306667
