0.976190,0.528395,0.476923,0.437333,0.333333,0.359420,0.372727,0.387302
0.933333,0.571795,0.472000,0.425000,0.431884,0.360606,0.409524,0.356667
0.925641,0.584000,0.461111,0.466667,0.412121,0.406349,0.353333,0.368421
0.864000,0.530556,0.510145,0.451515,0.409524,0.333333,0.340351,0.348148
0.844444,0.608696,0.469697,0.444444,0.343333,0.350877,0.381481,0.337255
0.863768,0.545455,0.457143,0.353333,0.368421,0.377778,0.352941,0.333333
0.818182,0.523810,0.416667,0.396491,0.366667,0.333333,0.320833,0.400000
