0.514286,0.229630,0.264103,0.216000,0.313889,0.086957,0.242424,0.206349
0.592593,0.225641,0.210667,0.263889,0.133333,0.121212,0.241270,0.250000
0.520513,0.208000,0.272222,0.133333,0.160606,0.155556,0.133333,0.192982
0.578667,0.263889,0.211594,0.221212,0.184127,0.113333,0.189474,0.170370
0.555556,0.211594,0.230303,0.171429,0.130000,0.143860,0.170370,0.168627
0.539130,0.251515,0.193651,0.163333,0.133333,0.148148,0.180392,0.137500
0.578788,0.212698,0.180000,0.108772,0.133333,0.117647,0.175000,0.137778
