0.900000,0.409877,0.312821,0.290667,0.275000,0.255072,0.263636,0.273016
0.861728,0.441026,0.298667,0.313889,0.304348,0.272727,0.250794,0.216667
0.817949,0.408000,0.280556,0.315942,0.251515,0.250794,0.223333,0.277193
0.802667,0.363889,0.321739,0.269697,0.276190,0.260000,0.266667,0.237037
0.727778,0.394203,0.324242,0.298413,0.280000,0.221053,0.218519,0.282353
0.814493,0.354545,0.273016,0.246667,0.305263,0.259259,0.243137,0.258333
0.730303,0.476190,0.303333,0.263158,0.281481,0.266667,0.266667,0.262222
