0.973810,0.432099,0.364103,0.362667,0.283333,0.347826,0.254545,0.298413
0.925926,0.461538,0.338667,0.294444,0.315942,0.233333,0.288889,0.243333
0.915385,0.426667,0.325000,0.327536,0.293939,0.282540,0.313333,0.294737
0.872000,0.391667,0.362319,0.315152,0.311111,0.290000,0.277193,0.311111
0.852778,0.489855,0.318182,0.292063,0.273333,0.287719,0.348148,0.298039
0.849275,0.442424,0.339683,0.306667,0.305263,0.274074,0.309804,0.262500
0.833333,0.428571,0.320000,0.308772,0.281481,0.250980,0.295833,0.328889
